,date,open,close,high,low,volume,code
0,2003-06-03,3.779,3.79,3.883,3.723,271496.17,600584
1,2003-06-04,3.79,3.776,3.861,3.696,123597.17,600584
2,2003-06-05,3.765,3.74,3.856,3.723,54333.95,600584
3,2003-06-06,3.723,3.889,3.944,3.699,109585.8,600584
4,2003-06-09,3.861,3.79,3.881,3.779,46419.66,600584
5,2003-06-10,3.787,3.784,3.834,3.732,26475.69,600584
6,2003-06-11,3.806,3.828,3.839,3.732,26769.04,600584
7,2003-06-12,3.823,3.864,3.936,3.806,52545.46,600584
8,2003-06-13,3.87,3.823,3.916,3.814,26726.65,600584
9,2003-06-16,3.823,3.779,3.856,3.751,23102.04,600584
10,2003-06-17,3.779,3.776,3.831,3.754,12946.81,600584
11,2003-06-18,3.779,3.754,3.823,3.751,14401.39,600584
12,2003-06-19,3.745,3.69,3.77,3.621,37217.84,600584
13,2003-06-20,3.69,3.58,3.69,3.558,23096.98,600584
14,2003-06-23,3.558,3.528,3.558,3.508,14376.7,600584
15,2003-06-24,3.511,3.541,3.58,3.511,11107.25,600584
16,2003-06-25,3.544,3.461,3.563,3.45,16134.23,600584
17,2003-06-26,3.437,3.503,3.552,3.42,16149.64,600584
18,2003-06-27,3.45,3.365,3.497,3.362,14311.72,600584
19,2003-06-30,3.351,3.387,3.439,3.326,9875.31,600584
20,2003-07-01,3.406,3.357,3.428,3.323,8151.29,600584
21,2003-07-02,3.357,3.428,3.472,3.34,13718.84,600584
22,2003-07-03,3.42,3.437,3.453,3.403,8183.72,600584
23,2003-07-04,3.437,3.368,3.448,3.365,6715.95,600584
24,2003-07-07,3.337,3.387,3.392,3.332,5159.74,600584
25,2003-07-08,3.354,3.437,3.475,3.348,13720.38,600584
26,2003-07-09,3.453,3.464,3.511,3.448,10735.93,600584
27,2003-07-10,3.45,3.503,3.53,3.42,19556.13,600584
28,2003-07-11,3.5,3.475,3.514,3.459,7859.17,600584
29,2003-07-14,3.475,3.448,3.528,3.439,5788.59,600584
30,2003-07-15,3.445,3.448,3.483,3.428,4930.36,600584
31,2003-07-16,3.448,3.387,3.464,3.359,11320.7,600584
32,2003-07-17,3.387,3.365,3.42,3.354,12741.52,600584
33,2003-07-18,3.387,3.346,3.415,3.343,10779.09,600584
34,2003-07-21,3.332,3.266,3.365,3.208,18856.7,600584
35,2003-07-22,3.282,3.282,3.307,3.249,6947.94,600584
36,2003-07-23,3.282,3.29,3.307,3.255,4102.84,600584
37,2003-07-24,3.31,3.23,3.31,3.227,3269.5,600584
38,2003-07-25,3.227,3.172,3.29,3.172,7972.53,600584
39,2003-07-28,3.13,3.097,3.158,3.095,5929.79,600584
40,2003-07-29,3.117,3.103,3.13,3.061,6709.76,600584
41,2003-07-30,3.108,3.169,3.188,3.108,11112.26,600584
42,2003-07-31,3.199,3.216,3.23,3.166,9758.25,600584
43,2003-08-01,3.216,3.224,3.252,3.155,8732.52,600584
44,2003-08-04,3.188,3.249,3.271,3.183,6447.17,600584
45,2003-08-05,3.249,3.194,3.249,3.188,5893.37,600584
46,2003-08-06,3.103,3.13,3.191,3.103,7139.7,600584
47,2003-08-07,3.158,3.078,3.158,3.073,15570.93,600584
48,2003-08-08,3.061,2.962,3.111,2.948,14600.02,600584
49,2003-08-11,2.946,2.893,2.946,2.868,33586.16,600584
50,2003-08-12,2.915,3.056,3.114,2.915,50515.62,600584
51,2003-08-13,3.037,3.042,3.075,3.02,17187.28,600584
52,2003-08-14,3.031,3.026,3.111,3.006,18243.89,600584
53,2003-08-15,3.026,3.106,3.13,3.009,20673.67,600584
54,2003-08-18,3.117,3.084,3.128,3.075,7626.8,600584
55,2003-08-19,3.125,3.122,3.141,3.078,13008.94,600584
56,2003-08-20,3.15,3.147,3.186,3.111,20748.02,600584
57,2003-08-21,3.144,3.108,3.155,3.075,10014.44,600584
58,2003-08-22,3.084,3.059,3.108,3.056,10056.65,600584
59,2003-08-25,3.034,2.937,3.034,2.918,12603.3,600584
60,2003-08-26,2.935,2.954,2.993,2.91,4916.77,600584
61,2003-08-27,2.954,2.984,2.99,2.94,3593.49,600584
62,2003-08-28,2.965,2.929,2.987,2.91,4730.13,600584
63,2003-08-29,2.899,2.948,2.965,2.868,4677.35,600584
64,2003-09-01,2.946,3.073,3.084,2.926,15125.05,600584
65,2003-09-02,3.064,3.114,3.158,3.048,19030.28,600584
66,2003-09-03,3.092,3.075,3.1,3.048,7599.9,600584
67,2003-09-04,3.075,3.031,3.086,3.023,7316.53,600584
68,2003-09-05,3.02,2.968,3.048,2.954,6673.05,600584
69,2003-09-09,2.951,2.968,2.979,2.932,2822.2,600584
70,2003-09-10,2.957,2.984,3.001,2.946,2110.13,600584
71,2003-09-11,2.984,3.026,3.097,2.959,6282.0,600584
72,2003-09-12,2.979,2.946,3.061,2.924,3745.0,600584
73,2003-09-15,2.91,2.868,2.968,2.863,5190.1,600584
74,2003-09-16,2.868,2.97,2.984,2.868,4661.4,600584
75,2003-09-17,2.968,2.899,2.968,2.874,3763.19,600584
76,2003-09-18,2.882,2.932,2.951,2.871,2899.07,600584
77,2003-09-19,2.924,2.913,2.979,2.896,2542.3,600584
78,2003-09-22,2.929,2.954,2.968,2.924,2615.61,600584
79,2003-09-23,2.954,2.951,2.965,2.896,4219.5,600584
80,2003-09-24,2.951,3.004,3.017,2.951,8012.64,600584
81,2003-09-25,3.001,2.959,3.001,2.951,3230.0,600584
82,2003-09-26,2.973,2.962,2.976,2.94,2516.3,600584
83,2003-09-29,2.993,3.001,3.026,2.957,10713.37,600584
84,2003-09-30,2.979,3.015,3.05,2.973,10212.6,600584
85,2003-10-08,3.017,2.968,3.017,2.932,3688.45,600584
86,2003-10-09,2.995,2.993,3.05,2.979,6219.16,600584
87,2003-10-10,2.973,3.122,3.13,2.97,15135.49,600584
88,2003-10-13,3.13,3.092,3.161,3.084,13076.62,600584
89,2003-10-14,3.111,3.106,3.114,3.07,7642.0,600584
90,2003-10-15,3.106,3.053,3.141,3.048,6862.28,600584
91,2003-10-16,3.056,2.979,3.067,2.973,5352.25,600584
92,2003-10-17,2.979,3.012,3.02,2.97,4357.62,600584
93,2003-10-20,3.006,2.882,3.006,2.877,11336.0,600584
94,2003-10-21,2.874,2.904,2.915,2.871,3137.99,600584
95,2003-10-22,2.921,2.99,3.034,2.893,6835.04,600584
96,2003-10-23,3.048,2.951,3.048,2.946,4077.3,600584
97,2003-10-24,2.946,2.904,2.962,2.899,3417.28,600584
98,2003-10-27,2.904,2.913,2.918,2.877,5033.41,600584
99,2003-10-28,2.924,2.634,2.94,2.62,31197.58,600584
100,2003-10-29,2.62,2.526,2.634,2.43,21390.01,600584
101,2003-10-30,2.51,2.493,2.56,2.471,7612.01,600584
102,2003-10-31,2.491,2.485,2.565,2.48,6635.26,600584
103,2003-11-03,2.482,2.427,2.482,2.344,7071.72,600584
104,2003-11-04,2.455,2.471,2.526,2.444,8844.75,600584
105,2003-11-05,2.416,2.43,2.513,2.416,6048.73,600584
106,2003-11-06,2.427,2.289,2.43,2.289,10518.14,600584
107,2003-11-07,2.292,2.358,2.408,2.292,11214.52,600584
108,2003-11-10,2.344,2.278,2.344,2.234,5891.5,600584
109,2003-11-11,2.289,2.292,2.322,2.278,5293.99,600584
110,2003-11-12,2.289,2.273,2.311,2.248,2709.29,600584
111,2003-11-13,2.27,2.3,2.355,2.259,4368.64,600584
112,2003-11-14,2.295,2.333,2.339,2.295,2496.17,600584
113,2003-11-17,2.295,2.32,2.353,2.275,1029.0,600584
114,2003-11-18,2.328,2.309,2.336,2.289,2142.41,600584
115,2003-11-19,2.289,2.386,2.413,2.289,7384.11,600584
116,2003-11-20,2.366,2.54,2.593,2.355,33217.61,600584
117,2003-11-21,2.537,2.427,2.568,2.408,26168.64,600584
118,2003-11-24,2.413,2.504,2.551,2.402,13248.04,600584
119,2003-11-25,2.51,2.51,2.562,2.477,20181.74,600584
120,2003-11-26,2.507,2.59,2.59,2.427,21028.97,600584
121,2003-11-27,2.579,2.548,2.587,2.515,18454.83,600584
122,2003-11-28,2.565,2.595,2.626,2.56,26787.55,600584
123,2003-12-01,2.59,2.626,2.626,2.568,15583.93,600584
124,2003-12-02,2.645,2.568,2.648,2.565,12037.42,600584
125,2003-12-03,2.565,2.551,2.604,2.51,12630.11,600584
126,2003-12-04,2.551,2.535,2.571,2.51,11655.43,600584
127,2003-12-05,2.532,2.537,2.548,2.515,6479.99,600584
128,2003-12-08,2.532,2.482,2.546,2.477,9038.83,600584
129,2003-12-09,2.504,2.502,2.504,2.463,4833.96,600584
130,2003-12-10,2.491,2.554,2.557,2.488,11022.87,600584
131,2003-12-11,2.565,2.537,2.565,2.507,4282.75,600584
132,2003-12-12,2.526,2.51,2.532,2.493,4735.74,600584
133,2003-12-15,2.504,2.507,2.532,2.502,3066.56,600584
134,2003-12-16,2.499,2.452,2.499,2.427,7810.06,600584
135,2003-12-17,2.427,2.411,2.449,2.408,7378.36,600584
136,2003-12-18,2.372,2.375,2.427,2.372,6732.93,600584
137,2003-12-19,2.386,2.251,2.394,2.237,12991.6,600584
138,2003-12-22,2.245,2.303,2.328,2.184,15647.01,600584
139,2003-12-23,2.317,2.339,2.358,2.289,11385.47,600584
140,2003-12-24,2.4,2.366,2.4,2.322,7408.76,600584
141,2003-12-25,2.358,2.369,2.408,2.339,13915.75,600584
142,2003-12-26,2.386,2.457,2.474,2.372,21177.27,600584
143,2003-12-29,2.444,2.441,2.485,2.424,13484.63,600584
144,2003-12-30,2.455,2.438,2.474,2.427,8018.8,600584
145,2003-12-31,2.344,2.463,2.532,2.344,18267.11,600584
146,2004-01-02,2.482,2.708,2.708,2.469,87955.04,600584
