,date,open,close,high,low,volume,code
0,2015-01-28,14.677,17.619,17.619,14.677,623.0,603698
1,2015-01-29,19.378,19.378,19.378,19.378,213.0,603698
2,2015-01-30,21.312,21.312,21.312,21.312,324.0,603698
3,2015-02-02,23.443,23.443,23.443,23.443,1105.0,603698
4,2015-02-03,25.788,25.788,25.788,25.788,1297.0,603698
5,2015-02-04,28.368,28.368,28.368,28.368,1403.0,603698
6,2015-02-05,31.201,31.201,31.201,31.201,2315.0,603698
7,2015-02-06,34.319,32.98,34.319,29.032,521770.0,603698
8,2015-02-09,30.781,29.687,31.24,29.687,155733.0,603698
9,2015-02-10,28.25,28.035,28.71,27.381,224895.0,603698
10,2015-02-11,28.241,28.241,28.944,27.908,177020.0,603698
11,2015-02-12,28.338,27.859,28.895,27.087,184341.0,603698
12,2015-02-13,28.026,29.384,30.068,27.762,207430.0,603698
13,2015-02-16,28.973,29.188,29.784,28.631,163314.0,603698
14,2015-02-17,29.188,28.455,29.394,28.348,101541.0,603698
15,2015-02-25,28.436,27.713,28.455,27.459,71689.0,603698
16,2015-02-26,27.605,27.938,28.123,27.556,53813.0,603698
17,2015-02-27,28.055,28.993,30.048,28.055,153679.0,603698
18,2015-03-02,29.218,31.895,31.895,29.022,281844.0,603698
19,2015-03-03,33.224,35.081,35.081,32.804,196797.0,603698
20,2015-03-04,36.156,34.778,37.983,34.426,341320.0,603698
21,2015-03-05,34.006,33.85,34.866,33.117,192625.0,603698
22,2015-03-06,33.547,32.13,33.908,31.915,139491.0,603698
23,2015-03-09,31.807,32.726,33.195,31.661,88608.0,603698
24,2015-03-10,32.638,32.13,32.638,31.856,73937.0,603698
25,2015-03-11,32.208,32.061,33.097,31.954,78156.0,603698
26,2015-03-12,31.514,30.791,31.827,30.175,106872.0,603698
27,2015-03-13,31.074,31.592,31.661,30.683,61839.0,603698
28,2015-03-16,31.944,32.53,32.667,31.758,92605.0,603698
29,2015-03-17,32.491,33.38,34.035,32.11,140292.0,603698
30,2015-03-18,33.205,33.302,33.478,32.599,104680.0,603698
31,2015-03-19,33.351,33.146,33.996,32.745,89700.0,603698
32,2015-03-20,33.107,33.214,33.42,32.755,80850.0,603698
33,2015-03-23,33.4,33.664,34.084,33.107,111992.0,603698
34,2015-03-24,33.654,33.283,34.348,32.257,122235.0,603698
35,2015-03-25,33.048,33.126,33.42,32.54,94801.0,603698
36,2015-03-26,33.234,36.439,36.439,33.234,225697.0,603698
37,2015-03-27,37.133,34.739,37.231,34.299,168882.75,603698
38,2015-03-30,35.061,34.319,35.071,33.879,101577.0,603698
39,2015-03-31,34.319,34.485,34.983,34.006,99118.0,603698
40,2015-04-01,34.455,34.68,34.709,34.162,86379.0,603698
41,2015-04-02,34.983,35.169,36.068,34.67,122026.0,603698
42,2015-04-03,34.719,35.491,35.52,34.494,114353.0,603698
43,2015-04-07,35.618,36.996,37.68,35.481,134980.0,603698
44,2015-04-08,36.693,35.745,36.722,35.374,112939.0,603698
45,2015-04-09,35.52,38.687,39.292,34.934,195722.0,603698
46,2015-04-10,37.797,38.784,39.556,37.426,130499.0,603698
47,2015-04-13,38.784,41.012,42.195,38.511,127567.0,603698
48,2015-04-14,40.895,42.439,44.755,40.201,146427.0,603698
49,2015-04-15,42.019,38.823,42.116,38.491,108103.0,603698
50,2015-04-16,38.384,39.224,39.908,37.426,83328.0,603698
51,2015-04-17,39.674,40.074,41.335,39.302,90910.0,603698
52,2015-04-20,39.283,37.856,39.849,37.621,100355.0,603698
53,2015-04-21,37.846,39.83,40.26,37.817,87010.0,603698
54,2015-04-22,40.055,40.592,40.631,39.82,85773.0,603698
55,2015-04-23,40.924,39.761,41.198,39.39,80961.0,603698
56,2015-04-24,38.687,39.029,39.703,38.276,67347.0,603698
57,2015-04-27,39.253,39.918,40.778,39.253,78446.0,603698
58,2015-04-28,40.084,38.481,40.172,38.159,66611.0,603698
59,2015-04-29,37.807,38.374,38.902,37.182,64198.0,603698
60,2015-04-30,38.188,38.393,39.068,38.169,50181.0,603698
61,2015-05-04,38.247,37.875,38.276,37.133,51143.0,603698
62,2015-05-05,37.719,37.475,38.794,37.133,64106.0,603698
63,2015-05-06,37.778,36.175,38.276,35.481,54643.0,603698
64,2015-05-07,36.205,34.27,36.214,34.201,53766.0,603698
65,2015-05-08,34.866,36.156,36.195,34.573,50515.0,603698
66,2015-05-11,36.253,38.276,38.305,36.253,62390.0,603698
67,2015-05-12,38.393,39.39,39.576,38.11,83190.0,603698
68,2015-05-13,39.283,39.498,40.406,38.511,74601.0,603698
69,2015-05-14,39.38,41.804,42.8,39.283,120275.0,603698
70,2015-05-15,41.911,43.846,45.888,39.82,158242.0,603698
71,2015-05-18,42.996,48.234,48.234,42.703,163400.0,603698
72,2015-05-19,49.846,46.797,50.618,46.025,169556.0,603698
73,2015-05-20,46.797,47.55,51.194,46.123,126691.0,603698
74,2015-05-21,47.589,48.195,49.416,46.729,95180.0,603698
75,2015-05-22,48.556,48.546,49.308,45.439,117282.0,603698
76,2015-05-25,47.862,52.23,53.286,46.905,148211.0,603698
77,2015-05-26,51.742,57.458,57.458,51.116,166440.0,603698
78,2015-05-27,57.654,63.204,63.204,57.654,184189.0,603698
79,2015-05-28,64.298,58.22,69.526,57.341,230196.0,603698
80,2015-05-29,57.654,58.601,61.23,54.087,159600.0,603698
81,2015-06-01,58.689,57.721,59.159,55.706,124785.0,603698
