,date,open,close,high,low,volume,code
0,1992-03-30,3.709,4.08,4.432,3.709,4615.0,000011
1,1992-03-31,4.135,4.08,4.135,3.82,6405.0,000011
2,1992-04-01,4.08,4.228,4.265,3.931,4740.0,000011
3,1992-04-02,4.172,4.284,4.339,4.08,5140.0,000011
4,1992-04-03,4.265,4.265,4.339,4.154,4890.0,000011
5,1992-04-06,4.265,4.265,4.284,4.154,4055.0,000011
6,1992-04-07,4.209,4.265,4.265,4.154,4515.0,000011
7,1992-04-08,4.265,4.58,4.673,4.265,4305.0,000011
8,1992-04-09,4.636,4.933,5.044,4.636,4275.0,000011
9,1992-04-10,4.988,5.099,5.266,4.933,4880.0,000011
10,1992-04-13,5.155,5.934,6.082,5.118,4750.0,000011
11,1992-04-14,5.934,6.472,6.49,5.934,5745.0,000011
12,1992-04-15,6.49,5.915,6.676,5.86,6005.0,000011
13,1992-04-16,5.823,6.082,6.305,5.674,6020.0,000011
14,1992-04-17,6.138,6.193,6.305,6.138,4885.0,000011
15,1992-04-20,6.193,5.934,6.305,5.86,4140.0,000011
16,1992-04-21,5.99,5.915,5.99,5.786,3245.0,000011
17,1992-04-22,5.934,6.138,6.175,5.86,4980.0,000011
18,1992-04-23,6.193,6.435,6.453,6.193,4615.0,000011
19,1992-04-24,6.49,6.546,6.75,6.472,7940.0,000011
20,1992-04-27,6.527,6.472,6.676,6.305,5305.0,000011
21,1992-04-28,6.49,6.453,6.49,6.268,4335.0,000011
22,1992-04-29,6.416,6.472,6.527,6.379,5315.0,000011
23,1992-04-30,6.49,6.546,6.676,6.49,5590.0,000011
24,1992-05-03,6.601,6.694,6.972,6.601,6095.0,000011
25,1992-05-04,6.75,6.861,6.861,6.713,5030.0,000011
26,1992-05-05,6.917,6.935,6.972,6.75,5890.0,000011
27,1992-05-06,6.972,7.788,7.862,6.972,7165.0,000011
28,1992-05-07,7.733,7.399,7.733,6.972,4855.0,000011
29,1992-05-08,7.343,7.64,7.918,7.325,9060.0,000011
30,1992-05-11,7.695,7.695,7.788,7.399,5510.0,000011
31,1992-05-12,7.751,8.715,8.79,7.751,7445.0,000011
32,1992-05-13,8.771,8.511,8.938,8.456,8550.0,000011
33,1992-05-14,8.567,8.697,8.715,8.252,5345.0,000011
34,1992-05-15,8.715,9.197,9.272,8.678,7015.0,000011
35,1992-05-18,9.253,9.605,9.68,9.253,7140.0,000011
36,1992-05-19,9.661,10.18,10.199,9.457,8720.0,000011
37,1992-05-20,10.199,9.958,10.996,9.939,6560.0,000011
38,1992-05-21,10.013,10.384,10.384,9.457,6900.0,000011
39,1992-05-22,10.44,10.329,10.607,10.273,5935.0,000011
40,1992-05-25,10.384,10.143,10.384,9.846,6320.0,000011
41,1992-05-26,10.199,10.347,10.57,10.088,6790.0,000011
42,1992-05-27,10.403,10.254,10.607,10.199,6520.0,000011
43,1992-05-28,10.31,10.088,10.31,9.865,5895.0,000011
44,1992-05-29,10.143,9.995,10.143,9.643,5080.0,000011
45,1992-06-01,10.05,10.088,10.199,9.865,6735.0,000011
46,1992-06-02,10.143,9.865,10.143,9.513,4170.0,000011
47,1992-06-03,9.809,8.901,9.809,8.827,3550.0,000011
48,1992-06-04,8.752,9.457,9.457,7.955,6015.0,000011
49,1992-06-05,9.364,9.197,9.643,8.938,4525.0,000011
50,1992-06-08,9.253,8.975,9.272,8.827,6215.0,000011
51,1992-06-09,8.919,8.085,8.919,7.825,3675.0,000011
52,1992-06-10,8.122,8.419,8.53,7.714,4995.0,000011
53,1992-06-11,8.474,8.27,8.604,8.159,4530.0,000011
54,1992-06-12,8.215,8.419,8.456,8.159,4700.0,000011
55,1992-06-15,8.363,8.066,8.604,7.974,3005.0,000011
56,1992-06-16,8.011,7.158,8.011,7.102,4085.0,000011
57,1992-06-17,7.102,8.344,8.344,6.861,5075.0,000011
58,1992-06-18,8.4,7.974,8.901,7.603,7590.0,000011
59,1992-06-19,7.918,8.122,8.159,7.714,4685.0,000011
60,1992-06-22,8.159,7.714,8.159,7.566,4875.0,000011
61,1992-06-23,7.77,8.011,8.011,7.566,3530.0,000011
62,1992-06-24,8.066,7.899,8.159,7.621,3750.0,000011
63,1992-06-25,7.844,7.974,8.048,7.788,3390.0,000011
64,1992-06-26,7.974,8.344,8.456,7.974,6505.0,000011
65,1992-06-29,8.4,9.197,9.457,8.4,6730.0,000011
66,1992-06-30,9.253,9.383,9.531,9.123,10360.0,000011
67,1992-07-01,9.327,8.975,9.327,8.771,11495.0,000011
68,1992-07-02,8.919,8.864,8.919,8.456,8145.0,000011
69,1992-07-03,8.901,9.086,9.086,8.864,7745.0,000011
