,date,open,close,high,low,volume,code
0,2017-11-28,18.672,22.404,22.404,18.672,135.0,603809
1,2017-11-29,24.641,24.641,24.641,24.641,98.0,603809
2,2017-11-30,27.108,27.108,27.108,27.108,218.0,603809
3,2017-12-01,29.818,29.818,29.818,29.818,960.0,603809
4,2017-12-04,32.799,27.581,32.799,27.428,120430.0,603809
5,2017-12-05,27.449,26.851,28.699,25.836,81569.0,603809
6,2017-12-06,26.427,26.601,27.31,25.197,67554.0,603809
7,2017-12-07,26.1,25.072,26.1,25.023,53073.0,603809
8,2017-12-08,24.85,25.225,25.941,24.669,50367.0,603809
9,2017-12-11,25.155,25.35,25.913,25.155,31774.0,603809
10,2017-12-12,25.155,23.912,25.155,23.905,44318.0,603809
11,2017-12-13,23.842,24.203,24.461,23.661,26036.0,603809
12,2017-12-14,24.085,24.467,24.69,23.87,30703.0,603809
13,2017-12-15,24.322,23.863,24.384,23.724,29456.0,603809
14,2017-12-18,24.106,23.536,24.106,23.39,20910.0,603809
15,2017-12-19,23.627,23.877,23.974,23.564,21601.0,603809
16,2017-12-20,23.842,23.453,24.169,23.37,19820.0,603809
17,2017-12-21,23.349,23.224,23.453,22.814,22805.0,603809
18,2017-12-22,23.21,23.376,23.766,23.092,19217.0,603809
19,2017-12-25,23.286,23.265,23.349,22.584,24410.0,603809
20,2017-12-26,23.14,24.245,24.565,23.015,41443.0,603809
21,2017-12-27,24.155,24.711,25.538,24.057,62094.0,603809
22,2017-12-28,24.391,25.76,25.781,24.391,67154.0,603809
23,2017-12-29,25.607,25.044,25.718,24.738,41304.0,603809
24,2018-01-02,25.225,25.419,25.503,24.947,30321.0,603809
25,2018-01-03,25.274,24.801,25.274,24.509,32758.0,603809
26,2018-01-04,24.627,24.606,24.961,24.266,27878.0,603809
27,2018-01-05,24.447,24.405,24.787,24.259,18099.0,603809
28,2018-01-08,24.447,25.274,25.281,24.447,42469.0,603809
29,2018-01-09,25.419,25.558,26.392,25.322,57881.0,603809
30,2018-01-10,25.274,24.738,25.552,24.322,34547.0,603809
31,2018-01-11,24.933,26.017,26.893,24.613,61555.0,603809
32,2018-01-12,25.725,26.406,26.441,25.44,55462.0,603809
33,2018-01-15,26.017,25.697,26.219,25.364,37283.0,603809
34,2018-01-16,25.406,26.392,26.879,25.336,48114.0,603809
35,2018-01-17,26.128,26.705,26.865,25.767,43108.0,603809
36,2018-01-18,26.712,26.531,27.24,26.1,35371.0,603809
37,2018-01-19,26.267,25.684,26.754,25.614,33329.0,603809
38,2018-01-22,25.371,24.857,25.565,24.37,27611.0,603809
39,2018-01-23,24.912,24.996,25.176,24.711,16132.0,603809
40,2018-01-24,24.996,25.169,25.35,24.808,20289.0,603809
41,2018-01-25,25.169,24.6,25.26,24.586,26790.0,603809
42,2018-01-26,24.447,23.939,24.704,23.891,22711.0,603809
43,2018-01-29,23.96,24.196,24.447,23.877,15059.0,603809
44,2018-01-30,24.057,24.051,24.287,23.891,11737.0,603809
45,2018-01-31,24.023,23.071,24.023,22.946,19037.0,603809
46,2018-02-01,23.092,22.028,23.349,22.014,18646.0,603809
47,2018-02-02,21.785,21.82,22.327,21.375,13841.0,603809
48,2018-02-05,21.403,21.375,21.764,21.021,9980.0,603809
49,2018-02-06,20.861,19.52,21.389,19.492,22783.0,603809
50,2018-02-07,20.117,19.965,20.354,19.478,18131.0,603809
51,2018-02-08,19.965,20.263,20.375,19.846,13154.0,603809
52,2018-02-09,19.652,19.645,20.027,19.464,13492.0,603809
53,2018-02-12,19.971,20.249,20.375,19.895,12714.0,603809
54,2018-02-13,20.291,20.833,21.16,20.11,19826.0,603809
55,2018-02-14,20.5,20.791,20.812,20.486,8320.0,603809
56,2018-02-22,20.923,20.951,21.042,20.722,9635.0,603809
57,2018-02-23,21.028,20.84,21.104,20.743,11879.0,603809
58,2018-02-26,21.194,21.584,21.681,21.125,19488.0,603809
59,2018-02-27,21.542,21.368,21.542,21.264,12536.0,603809
60,2018-02-28,21.25,20.854,21.25,20.778,14924.0,603809
61,2018-03-01,20.715,21.09,21.194,20.652,13160.0,603809
62,2018-03-02,20.917,20.715,21.056,20.694,11596.0,603809
63,2018-03-05,20.652,21.035,21.042,20.652,11094.0,603809
64,2018-03-06,21.056,21.347,21.521,20.951,15733.0,603809
65,2018-03-07,21.466,21.215,21.737,21.132,15888.0,603809
66,2018-03-08,21.111,21.542,21.653,21.09,14691.0,603809
67,2018-03-09,21.459,21.952,22.014,21.403,20653.0,603809
68,2018-03-12,22.014,22.042,22.272,21.757,19570.0,603809
69,2018-03-13,21.917,21.632,22.021,21.563,14222.0,603809
70,2018-03-14,21.542,22.126,22.431,21.521,22032.0,603809
71,2018-03-15,22.014,20.972,22.014,20.576,21736.0,603809
72,2018-03-16,20.798,21.062,21.521,20.798,12746.0,603809
73,2018-03-19,20.937,21.514,21.66,20.93,14781.0,603809
74,2018-03-20,21.306,21.896,21.91,21.16,17691.0,603809
75,2018-03-21,22.223,21.333,22.223,21.056,17132.0,603809
76,2018-03-22,21.472,21.764,22.001,21.403,14748.0,603809
