,date,open,close,high,low,volume,code
0,2017-10-19,45.99,55.189,55.189,45.99,104.0,300709
1,2017-10-20,60.705,60.705,60.705,60.705,28.0,300709
2,2017-10-23,66.776,66.776,66.776,66.776,73.0,300709
3,2017-10-24,73.451,73.451,73.451,73.451,109.0,300709
4,2017-10-25,80.799,80.799,80.799,80.799,434.0,300709
5,2017-10-26,88.879,88.879,88.879,88.879,1230.0,300709
6,2017-10-27,97.049,97.772,97.772,94.435,87647.0,300709
7,2017-10-30,93.682,90.127,97.792,90.048,91258.0,300709
8,2017-10-31,91.633,92.246,93.613,90.117,59260.0,300709
9,2017-11-01,91.108,96.911,101.011,88.147,85189.0,300709
10,2017-11-02,95.564,94.079,98.733,94.079,60101.0,300709
11,2017-11-03,94.574,92.237,95.643,88.711,57014.0,300709
12,2017-11-06,95.564,95.911,101.011,95.564,68337.0,300709
13,2017-11-07,94.92,105.507,105.507,94.059,80379.0,300709
14,2017-11-08,109.923,103.684,111.508,103.615,98411.0,300709
15,2017-11-09,102.001,104.764,106.418,100.525,66443.0,300709
16,2017-11-10,103.595,101.922,106.952,101.852,56080.0,300709
17,2017-11-13,101.506,103.179,105.18,101.506,42576.0,300709
18,2017-11-14,104.427,106.259,108.606,101.12,65772.0,300709
19,2017-11-15,104.576,95.663,104.962,95.633,66060.0,300709
20,2017-11-16,94.356,91.108,96.426,90.117,38043.0,300709
21,2017-11-17,90.395,81.997,91.603,81.997,44102.0,300709
22,2017-11-20,82.185,84.997,85.76,80.412,29231.0,300709
23,2017-11-21,84.077,82.423,84.968,76.501,43597.0,300709
24,2017-11-22,81.502,82.601,83.73,79.333,27988.0,300709
25,2017-11-23,81.007,80.571,83.562,80.214,22011.0,300709
26,2017-11-24,78.254,77.956,81.601,77.739,19560.0,300709
27,2017-11-27,77.372,78.075,80.502,77.372,17193.0,300709
28,2017-11-28,78.709,83.571,83.75,78.709,29870.0,300709
29,2017-11-29,82.7,81.65,82.987,79.472,23837.0,300709
30,2017-11-30,81.284,81.581,83.779,81.116,17222.0,300709
31,2017-12-01,81.304,82.334,83.552,81.304,17211.0,300709
32,2017-12-04,83.185,78.759,85.958,78.036,28775.0,300709
33,2017-12-05,77.442,72.371,79.719,70.886,28058.0,300709
34,2017-12-06,72.391,75.263,75.659,72.391,21451.0,300709
35,2017-12-07,74.381,75.174,76.6,73.886,12994.0,300709
36,2017-12-08,76.055,78.016,79.184,76.055,19291.0,300709
37,2017-12-11,77.897,78.283,79.056,77.243,10260.0,300709
38,2017-12-12,77.887,77.313,79.066,76.917,12655.0,300709
39,2017-12-13,77.313,78.303,78.709,76.847,8377.0,300709
40,2017-12-14,78.481,78.085,79.105,76.857,8900.0,300709
41,2017-12-15,78.224,74.54,78.887,73.639,13753.0,300709
42,2017-12-18,74.946,74.273,76.154,72.807,8479.0,300709
43,2017-12-19,74.273,74.193,75.263,73.084,8291.0,300709
44,2017-12-20,73.876,71.638,74.57,71.302,9924.0,300709
45,2017-12-21,70.975,73.005,73.718,70.975,10402.0,300709
46,2017-12-22,72.866,72.134,73.728,72.094,7414.0,300709
47,2017-12-25,70.876,69.816,71.767,67.469,17242.0,300709
48,2017-12-26,69.321,72.44,73.975,68.866,16373.0,300709
49,2017-12-27,72.747,71.45,73.381,71.005,14159.0,300709
50,2017-12-28,71.302,72.421,74.649,70.906,14946.0,300709
51,2017-12-29,71.302,71.628,72.965,71.104,11426.0,300709
52,2018-01-02,71.985,71.807,72.767,71.312,7715.0,300709
53,2018-01-03,71.896,71.302,71.896,69.727,12158.0,300709
54,2018-01-04,71.094,72.044,72.787,70.292,15254.0,300709
55,2018-01-05,71.876,70.222,72.51,70.222,10469.0,300709
56,2018-01-08,70.301,70.509,71.599,69.806,9129.0,300709
57,2018-01-09,70.618,70.717,70.787,69.945,6815.0,300709
58,2018-01-10,70.737,71.312,72.886,70.311,16814.0,300709
59,2018-01-11,70.856,71.896,73.282,69.816,20274.0,300709
60,2018-01-12,72.064,75.51,78.115,71.727,32828.0,300709
61,2018-01-15,74.273,73.619,75.045,72.51,21213.0,300709
62,2018-01-16,73.827,75.441,77.234,73.827,19756.0,300709
63,2018-01-17,75.57,76.788,77.897,73.282,22102.0,300709
64,2018-01-18,76.629,74.372,76.629,74.282,14457.0,300709
65,2018-01-19,74.56,72.203,75.758,72.015,16202.0,300709
66,2018-01-22,72.124,69.173,72.124,68.014,16097.0,300709
67,2018-01-23,69.173,69.42,70.787,68.846,9369.0,300709
68,2018-01-24,69.569,70.46,71.104,69.054,11686.0,300709
69,2018-01-25,70.579,69.816,71.203,69.767,11873.0,300709
70,2018-01-26,69.777,67.439,70.084,67.4,16392.0,300709
71,2018-01-29,67.449,66.895,67.826,65.657,12511.0,300709
72,2018-01-30,66.825,65.627,66.825,65.36,7917.0,300709
73,2018-01-31,65.033,61.052,65.419,60.23,17762.0,300709
74,2018-02-01,61.052,58.012,61.597,57.22,13350.0,300709
75,2018-02-02,57.239,57.517,59.21,55.813,10917.0,300709
76,2018-02-05,57.487,55.605,57.487,55.566,7802.0,300709
77,2018-02-06,54.417,50.406,55.011,50.307,11946.0,300709
78,2018-02-07,51.991,51.575,52.486,49.614,11242.0,300709
79,2018-02-08,51.575,52.575,52.734,51.387,8703.0,300709
80,2018-02-09,50.505,50.703,51.842,49.525,8381.0,300709
